property_id,price,property_subtype,province,locality_name,postal_code,latitude,longitude,living_area,surface_of_good,number_of_facades,kitchen_type,furnished,open_fire,terrace,terrace_area,garden,garden_area,swimming_pool,state_of_building
61254000,199000.0,APARTMENT,Antwerp,Antwerp,2170,51.2522135,4.4350623,95.0,,,INSTALLED,0,0,1,4.0,0,0.0,0,GOOD
20311000,269000.0,APARTMENT,Antwerp,Turnhout,2270,51.1400744,4.7577938,82.0,,3.0,INSTALLED,0,1,1,8.0,0,0.0,0,MISSING
987000,295000.0,APARTMENT,Brussels,Brussels,1020,,,91.0,,,USA_HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,AS_NEW
63745000,538000.0,APARTMENT,Flemish Brabant,Leuven,3020,50.9008266,4.6685837,122.0,,,USA_HYPER_EQUIPPED,0,0,1,18.0,0,0.0,0,AS_NEW
5128000,375000.0,APARTMENT,Antwerp,Turnhout,2440,51.1547418,4.9940797,95.0,,,MISSING,0,0,1,70.0,0,0.0,0,AS_NEW
54762000,402947.0,APARTMENT,East Flanders,Gent,9031,51.0371697,3.6203418,120.0,,2.0,MISSING,0,0,1,9.0,0,0.0,0,MISSING
13128000,219500.0,APARTMENT,Antwerp,Turnhout,2300,51.3237186,4.95059,86.0,,2.0,INSTALLED,0,0,1,,0,0.0,0,GOOD
58610000,170000.0,APARTMENT,East Flanders,Sint-Niklaas,9100,51.155678,4.157871,98.0,,2.0,SEMI_EQUIPPED,0,1,1,,0,0.0,0,TO_BE_DONE_UP
20388000,235000.0,APARTMENT,Namur,Namur,5000,,,60.0,,4.0,USA_INSTALLED,0,0,1,5.0,0,0.0,0,MISSING
65825000,850000.0,APARTMENT,Brussels,Brussels,1082,50.8581156,4.3012713,,,4.0,HYPER_EQUIPPED,0,1,1,82.0,0,0.0,0,GOOD
14019000,305000.0,APARTMENT,Liège,Liège,4630,50.6114163,5.7101359,103.0,,3.0,MISSING,0,0,1,11.0,0,0.0,0,AS_NEW
46330000,695000.0,LOFT,Antwerp,Antwerp,2600,51.1989577,4.4220109,191.0,,2.0,HYPER_EQUIPPED,0,1,1,32.0,1,45.0,0,JUST_RENOVATED
17596000,170000.0,GROUND_FLOOR,West Flanders,Brugge,8370,51.3162258,3.1333512,88.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
77986000,129000.0,APARTMENT,Limburg,Hasselt,3970,51.1183552,5.2583675,76.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,TO_RENOVATE
61323000,310499.0,GROUND_FLOOR,Antwerp,Antwerp,2520,51.2155237,4.5985501,100.0,,3.0,MISSING,0,0,1,10.0,1,222.0,0,GOOD
78314000,158000.0,APARTMENT,Brussels,Brussels,1083,,,52.0,,2.0,USA_SEMI_EQUIPPED,0,0,1,2.0,0,0.0,0,AS_NEW
52624000,375500.0,APARTMENT,Antwerp,Mechelen,2800,51.0011793,4.4838797,108.0,,3.0,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,MISSING
51517000,595000.0,APARTMENT,Brussels,Brussels,1180,50.7973526,4.3547963,200.0,,4.0,MISSING,0,0,1,30.0,0,0.0,0,MISSING
16740000,299000.0,APARTMENT,Hainaut,Mouscron,7700,,,,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
22003000,400000.0,APARTMENT,Brussels,Brussels,1180,50.7952533,4.3197984,87.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,43.0,0,0.0,0,AS_NEW
20344000,179000.0,APARTMENT,Liège,Liège,4000,50.6335402,5.5535043,90.0,,2.0,MISSING,0,0,1,10.0,0,0.0,0,GOOD
42566000,308325.0,GROUND_FLOOR,East Flanders,Gent,9890,50.929796,3.6626257,95.0,,4.0,HYPER_EQUIPPED,0,0,1,11.0,0,0.0,0,AS_NEW
39497000,301464.0,APARTMENT,Antwerp,Turnhout,2440,51.1692603,4.9896809,88.0,,,MISSING,0,0,1,8.0,0,0.0,0,MISSING
19735000,240000.0,GROUND_FLOOR,Antwerp,Mechelen,2221,51.0524403,4.766446,,,,INSTALLED,0,0,1,,0,0.0,0,GOOD
13314000,345000.0,PENTHOUSE,West Flanders,Oostend,8400,51.2291255,2.9211671,94.0,,,MISSING,0,0,0,0.0,1,30.0,0,GOOD
55626000,224500.0,APARTMENT,West Flanders,Oostend,8430,51.1780481,2.7922765,68.0,,3.0,INSTALLED,1,0,1,12.0,0,0.0,0,GOOD
52159000,249900.0,APARTMENT,Liège,Liège,4100,50.5805176,5.5076822,100.0,,,NOT_INSTALLED,0,1,1,8.0,0,0.0,0,MISSING
3827000,316000.0,APARTMENT,Hainaut,Tournai,7500,50.6065867,3.3808822,94.0,,2.0,MISSING,0,1,1,10.0,0,0.0,0,MISSING
9571000,425000.0,APARTMENT,Antwerp,Turnhout,2450,51.1345833,5.077878,133.0,,,HYPER_EQUIPPED,0,0,1,21.0,0,0.0,0,AS_NEW
59810000,550000.0,APARTMENT,Walloon Brabant,Nivelles,1325,,,143.0,,,INSTALLED,0,1,1,13.0,0,0.0,0,MISSING
43355000,305500.0,APARTMENT,Brussels,Brussels,1090,,,82.0,,4.0,INSTALLED,0,1,1,9.0,0,0.0,0,GOOD
21887000,390000.0,APARTMENT,East Flanders,Gent,9881,51.0968187,3.496785,125.0,,,MISSING,0,0,1,22.0,0,0.0,0,GOOD
33720000,376650.0,APARTMENT,East Flanders,Oudenaarde,9700,50.8471537,3.6100443,104.0,,,MISSING,0,0,1,7.0,0,0.0,0,MISSING
36629000,285000.0,APARTMENT,East Flanders,Gent,9000,51.0382369,3.7322697,85.0,,2.0,MISSING,0,0,1,6.0,0,0.0,0,GOOD
64971000,199900.0,APARTMENT,West Flanders,Kortrijk,8530,50.8422012,3.2950597,146.0,,2.0,INSTALLED,0,0,1,,0,0.0,0,MISSING
45332000,295000.0,DUPLEX,Antwerp,Turnhout,2250,51.143291,4.861394,113.0,,3.0,INSTALLED,0,0,1,13.0,0,0.0,0,GOOD
32427000,199000.0,APARTMENT,Brussels,Brussels,1080,,,72.0,,2.0,INSTALLED,0,0,1,15.0,0,0.0,0,MISSING
41357000,1016000.0,DUPLEX,East Flanders,Gent,9000,51.0294562,3.6734597,108.0,,4.0,HYPER_EQUIPPED,0,0,1,11.0,0,0.0,0,AS_NEW
53358000,77500.0,APARTMENT,West Flanders,Oostend,8420,51.2571575,2.9994248,35.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
48925000,299500.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1800,50.929396,4.42466,91.0,,,MISSING,0,1,1,9.0,0,0.0,0,MISSING
21438000,369000.0,PENTHOUSE,East Flanders,Aalst,9400,50.8309305,3.9735582,,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
66519000,190000.0,APARTMENT,West Flanders,Veurne,8620,51.1293968,2.7666251,,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
50275000,297000.0,DUPLEX,Antwerp,Turnhout,2300,51.3216106,4.9433014,121.0,,2.0,INSTALLED,0,1,1,37.0,1,,0,MISSING
46221000,249000.0,APARTMENT,West Flanders,Oostend,8400,51.222275,2.8927746,88.0,,,MISSING,0,0,1,,0,0.0,0,GOOD
54109000,950000.0,APARTMENT,East Flanders,Oudenaarde,9600,50.7471483,3.6012162,,,,INSTALLED,0,0,1,86.0,0,0.0,0,GOOD
15696000,165000.0,APARTMENT,Liège,Liège,4020,50.6469668,5.5938267,73.0,,2.0,MISSING,0,0,1,,0,0.0,0,GOOD
62901000,229000.0,KOT,Flemish Brabant,Leuven,3000,,,16.0,,2.0,MISSING,1,0,0,0.0,0,0.0,0,AS_NEW
77955000,199000.0,APARTMENT,Antwerp,Antwerp,2100,51.2201635,4.4695492,98.0,,2.0,MISSING,0,1,0,0.0,0,0.0,0,TO_BE_DONE_UP
28996000,325000.0,APARTMENT,West Flanders,Veurne,8660,51.0949188,2.5850209,95.0,,2.0,INSTALLED,0,1,1,3.0,0,0.0,0,MISSING
55284000,995000.0,APARTMENT,Antwerp,Turnhout,2300,51.3238066,4.9471742,530.0,,2.0,SEMI_EQUIPPED,0,1,1,4.0,0,0.0,0,GOOD
19950000,170000.0,APARTMENT,Brussels,Brussels,1000,,,50.0,,2.0,MISSING,0,1,0,0.0,0,0.0,0,MISSING
14260000,193000.0,APARTMENT,Namur,Namur,5000,50.4672459,4.8639064,44.0,,4.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
76066000,359000.0,APARTMENT,West Flanders,Brugge,8301,51.3369256,3.2402153,99.0,,,MISSING,0,0,1,,0,0.0,0,GOOD
32985000,362501.0,APARTMENT,West Flanders,Roeselare,8870,50.9199014,3.2178634,,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
7921000,295000.0,APARTMENT,Brussels,Brussels,1000,50.8504665,4.3542684,100.0,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,TO_BE_DONE_UP
24949000,1200000.0,PENTHOUSE,Walloon Brabant,Nivelles,1332,,,477.0,,4.0,NOT_INSTALLED,0,1,0,0.0,0,0.0,0,TO_BE_DONE_UP
9171000,255000.0,APARTMENT,Liège,Liège,4100,50.5721607,5.5302742,145.0,,4.0,INSTALLED,0,0,1,5.0,0,0.0,0,AS_NEW
32258000,320000.0,APARTMENT,Antwerp,Antwerp,2000,51.2102231,4.4176384,69.0,,,MISSING,0,0,1,5.0,0,0.0,0,MISSING
37232000,714900.0,APARTMENT,Antwerp,Mechelen,2800,51.0207466,4.4819647,152.0,,3.0,HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0,MISSING
32947000,512000.0,APARTMENT,East Flanders,Aalst,9470,50.8892977,4.06396,,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
50287000,265000.0,APARTMENT,Limburg,Maaseik,3960,51.1433651,5.6002735,,,,MISSING,0,0,0,0.0,0,0.0,0,AS_NEW
78958000,445000.0,APARTMENT,Antwerp,Antwerp,2845,51.0996311,4.3341464,85.0,,,MISSING,0,0,1,93.0,0,0.0,0,MISSING
14102000,285000.0,APARTMENT,Hainaut,Mouscron,7700,,,100.0,,,INSTALLED,0,0,1,10.0,0,0.0,0,AS_NEW
78478000,310000.0,APARTMENT,Antwerp,Antwerp,2050,51.2197989,4.3862412,114.0,,,INSTALLED,0,0,1,9.0,0,0.0,0,TO_BE_DONE_UP
38523000,109000.0,APARTMENT,Hainaut,Charleroi,6032,,,65.0,,,SEMI_EQUIPPED,0,1,1,3.0,0,0.0,0,GOOD
34222000,545000.0,APARTMENT,West Flanders,Brugge,8300,51.3393803,3.2976347,95.0,,2.0,INSTALLED,0,0,1,30.0,0,0.0,0,GOOD
64376000,640000.0,APARTMENT,West Flanders,Oostend,8400,51.2218166,2.8938966,96.0,,,HYPER_EQUIPPED,0,0,1,,0,0.0,0,MISSING
3420000,180500.0,APARTMENT,Hainaut,Soignies,7850,50.6961537,4.0479134,95.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
36813000,273000.0,APARTMENT,Brussels,Brussels,1070,50.8181875,4.2625732,87.0,,,MISSING,0,0,1,8.0,0,0.0,0,MISSING
49199000,293311.0,APARTMENT,West Flanders,Kortrijk,8540,50.8512406,3.3486702,93.0,,,MISSING,0,0,1,18.0,0,0.0,0,MISSING
20544000,345000.0,APARTMENT,Hainaut,Tournai,7640,,,122.0,,2.0,INSTALLED,0,0,1,8.0,0,0.0,0,AS_NEW
67256000,220000.0,FLAT_STUDIO,Flemish Brabant,Leuven,3001,50.8605889,4.7010221,36.0,,2.0,MISSING,1,0,1,,0,0.0,0,MISSING
17141000,241000.0,APARTMENT,Liège,Liège,4000,,,75.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,MISSING
66806000,150000.0,GROUND_FLOOR,Brussels,Brussels,1180,50.8073945,4.3353312,40.0,,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,GOOD
33152000,670000.0,APARTMENT,Brussels,Brussels,1050,,,114.0,,2.0,MISSING,0,0,1,13.0,0,0.0,0,AS_NEW
394000,619000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1640,50.74973,4.3556001,282.0,,3.0,INSTALLED,0,1,1,,1,230.0,0,GOOD
74887000,419990.0,APARTMENT,East Flanders,Oudenaarde,9770,,,131.0,,,HYPER_EQUIPPED,0,0,1,29.0,0,0.0,0,MISSING
46224000,249000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1630,50.765157,4.3442604,82.0,,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,TO_BE_DONE_UP
645000,319000.0,APARTMENT,East Flanders,Oudenaarde,9700,50.8410579,3.6131813,99.0,,4.0,MISSING,0,0,1,9.0,0,0.0,0,GOOD
45454000,645000.0,APARTMENT,West Flanders,Brugge,8300,,,86.0,,2.0,HYPER_EQUIPPED,1,0,1,,0,0.0,0,AS_NEW
70096000,328000.0,GROUND_FLOOR,Antwerp,Antwerp,2390,51.2960545,4.7318458,97.0,,2.0,USA_HYPER_EQUIPPED,0,0,0,0.0,1,196.0,0,GOOD
67978000,349000.0,APARTMENT,West Flanders,Brugge,8370,51.3195266,3.1460091,84.0,,2.0,MISSING,0,0,1,,0,0.0,0,MISSING
68600000,178000.0,FLAT_STUDIO,West Flanders,Oostend,8400,51.2078976,2.8613942,38.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
57193000,115000.0,APARTMENT,Liège,Verviers,4800,50.5943559,5.8659159,115.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,GOOD
56357000,523500.0,APARTMENT,Brussels,Brussels,1160,50.8221692,4.401083,104.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,25.0,0,0.0,0,AS_NEW
5262000,495000.0,APARTMENT,West Flanders,Brugge,8300,51.3410177,3.2847558,70.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
56720000,315000.0,APARTMENT,Flemish Brabant,Leuven,3000,50.8755585,4.7106978,70.0,,3.0,INSTALLED,0,0,1,30.0,0,0.0,0,GOOD
13714000,239000.0,APARTMENT,Hainaut,Mons,7000,,,75.0,,,MISSING,0,0,1,,0,0.0,0,MISSING
79307000,225000.0,APARTMENT,Brussels,Brussels,1070,50.8362471,4.310589,82.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
50598000,139000.0,APARTMENT,Liège,Liège,4000,50.6319825,5.5591703,,,2.0,MISSING,0,0,1,16.0,0,0.0,0,TO_RENOVATE
15714000,199000.0,APARTMENT,Antwerp,Antwerp,2100,51.2275443,4.4615232,95.0,,3.0,INSTALLED,0,1,0,0.0,0,0.0,0,JUST_RENOVATED
23674000,313700.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1785,,,89.0,,2.0,INSTALLED,0,1,1,27.0,1,61.0,0,AS_NEW
9994000,299665.0,APARTMENT,Limburg,Tongeren,3740,50.8832729,5.4888644,86.0,,2.0,INSTALLED,0,0,1,13.0,0,0.0,0,MISSING
54585000,259000.0,APARTMENT,Antwerp,Turnhout,2400,51.1998858,5.1351911,90.0,,2.0,MISSING,0,0,1,18.0,0,0.0,0,GOOD
55017000,475000.0,APARTMENT,Antwerp,Antwerp,2018,51.2071549,4.4023716,116.0,,2.0,INSTALLED,0,0,1,8.0,0,0.0,0,GOOD
31705000,365000.0,APARTMENT,Brussels,Brussels,1000,50.8625539,4.3541059,76.0,,2.0,INSTALLED,0,0,1,40.0,0,0.0,0,GOOD
69414000,214900.0,APARTMENT,Liège,Liège,4000,50.6395589,5.5765161,100.0,,3.0,SEMI_EQUIPPED,0,0,1,3.0,0,0.0,0,TO_BE_DONE_UP
2313000,180000.0,APARTMENT,West Flanders,Oostend,8450,51.2251725,2.9629191,55.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
66091000,345000.0,DUPLEX,Hainaut,Ath,7800,50.6313201,3.7798475,130.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
34137000,295000.0,APARTMENT,East Flanders,Gent,9000,51.0361051,3.7152014,95.0,,,MISSING,0,0,0,0.0,0,0.0,0,TO_BE_DONE_UP
9453000,287000.0,APARTMENT,Hainaut,Tournai,7500,50.6076841,3.3899934,98.0,,,INSTALLED,0,1,1,11.0,0,0.0,1,MISSING
26207000,180000.0,APARTMENT,Brussels,Brussels,1060,50.8236686,4.3531374,58.0,,,INSTALLED,0,0,1,2.0,0,0.0,0,TO_BE_DONE_UP
7077000,290841.0,APARTMENT,East Flanders,Sint-Niklaas,9160,51.0983465,3.9941744,82.0,,2.0,MISSING,0,0,1,10.0,0,0.0,0,MISSING
7404000,149500.0,FLAT_STUDIO,Brussels,Brussels,1120,50.8940529,4.3835516,30.0,,2.0,SEMI_EQUIPPED,0,0,1,7.0,0,0.0,0,GOOD
7531000,749000.0,PENTHOUSE,Antwerp,Antwerp,2018,,,110.0,,3.0,USA_HYPER_EQUIPPED,0,0,1,66.0,0,0.0,0,MISSING
19380000,295000.0,APARTMENT,West Flanders,Kortrijk,8540,50.8441846,3.3609825,93.0,,,INSTALLED,0,0,1,17.0,0,0.0,0,AS_NEW
22365000,445000.0,PENTHOUSE,East Flanders,Gent,9940,51.1327884,3.6790739,122.0,,2.0,HYPER_EQUIPPED,0,0,1,48.0,0,0.0,0,AS_NEW
47703000,299000.0,APARTMENT,Brussels,Brussels,1030,50.8638012,4.3600319,106.0,,2.0,USA_INSTALLED,0,0,1,,0,0.0,0,AS_NEW
30114000,609000.0,PENTHOUSE,East Flanders,Dendermonde,9200,51.0488249,4.0761069,152.0,,4.0,MISSING,0,0,1,47.0,0,0.0,0,GOOD
19415000,250000.0,APARTMENT,Brussels,Brussels,1081,50.8661548,4.3123351,99.0,,2.0,HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,TO_BE_DONE_UP
55434000,145000.0,APARTMENT,West Flanders,Brugge,8370,51.3153964,3.1354075,86.0,,4.0,MISSING,0,0,1,,0,0.0,0,GOOD
44254000,420000.0,APARTMENT,Brussels,Brussels,1060,50.8332346,4.3545148,128.0,,2.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,TO_RENOVATE
66535000,549000.0,APARTMENT,Brussels,Brussels,1190,50.8152187,4.3432035,165.0,,2.0,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,GOOD
3956000,845000.0,APARTMENT,West Flanders,Brugge,8300,51.3387705,3.2837498,98.0,,2.0,USA_HYPER_EQUIPPED,1,0,1,28.0,0,0.0,0,AS_NEW
26093000,574660.0,APARTMENT,Flemish Brabant,Leuven,3000,50.8558443,4.7765579,110.0,,4.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,1,AS_NEW
36947000,251363.0,APARTMENT,Limburg,Maaseik,3990,51.13073,5.453298,72.0,,,HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,AS_NEW
56539000,268000.0,APARTMENT,Brussels,Brussels,1030,,,100.0,,4.0,INSTALLED,0,0,1,26.0,0,0.0,0,JUST_RENOVATED
46459000,233000.0,APARTMENT,Brussels,Brussels,1070,50.8181875,4.2625732,74.0,,,MISSING,0,0,1,8.0,0,0.0,0,MISSING
48684000,589000.0,APARTMENT,West Flanders,Brugge,8300,,,61.0,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,AS_NEW
8002000,412500.0,APARTMENT,West Flanders,Kortrijk,8500,50.8275327,3.2629007,105.0,,,HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0,AS_NEW
64686000,295000.0,APARTMENT,Antwerp,Antwerp,2600,51.1815032,4.436494,100.0,,,INSTALLED,0,1,1,17.0,0,0.0,0,JUST_RENOVATED
15406000,251500.0,APARTMENT,Hainaut,Tournai,7500,50.6076841,3.3899934,89.0,,,INSTALLED,0,1,1,11.0,0,0.0,1,MISSING
69296000,189793.0,APARTMENT,Namur,Namur,5030,,,49.0,,,NOT_INSTALLED,0,0,1,8.0,0,0.0,0,MISSING
33661000,430000.0,APARTMENT,Walloon Brabant,Nivelles,1348,,,117.0,,,MISSING,0,1,1,3.0,0,0.0,0,MISSING
6551000,349000.0,APARTMENT,Antwerp,Antwerp,2660,,,115.0,,3.0,HYPER_EQUIPPED,0,1,1,20.0,0,0.0,0,GOOD
67508000,345455.0,APARTMENT,Walloon Brabant,Nivelles,1400,,,89.0,,,MISSING,0,0,1,,0,0.0,0,MISSING
37819000,271350.0,APARTMENT,East Flanders,Aalst,9300,50.9344664,4.0478825,69.0,,,MISSING,0,0,1,8.0,0,0.0,0,MISSING
21035000,361200.0,GROUND_FLOOR,Antwerp,Mechelen,2500,51.1272438,4.5809339,116.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
48228000,385315.0,APARTMENT,East Flanders,Dendermonde,9200,51.0305022,4.0949846,100.0,,,HYPER_EQUIPPED,0,0,1,,0,0.0,0,GOOD
31329000,129000.0,APARTMENT,West Flanders,Brugge,8370,51.3156841,3.1258346,28.0,,,INSTALLED,0,0,1,8.0,0,0.0,0,GOOD
53058000,425000.0,GROUND_FLOOR,Flemish Brabant,Halle-Vilvoorde,1800,50.9258341,4.4423874,150.0,,2.0,MISSING,0,0,1,10.0,1,96.0,0,GOOD
59026000,221000.0,KOT,Flemish Brabant,Leuven,3001,50.863866,4.6960926,15.0,,2.0,MISSING,1,0,0,0.0,0,0.0,0,JUST_RENOVATED
17058000,329000.0,APARTMENT,Liège,Liège,4000,50.6833195,5.5492505,143.0,,,INSTALLED,0,1,1,22.0,0,0.0,0,MISSING
26269000,285000.0,APARTMENT,West Flanders,Veurne,8620,51.137728,2.7403396,68.0,,,MISSING,0,0,1,16.0,1,10.0,0,MISSING
65129000,264000.0,APARTMENT,East Flanders,Sint-Niklaas,9160,,,79.0,,,MISSING,0,0,1,,0,0.0,0,MISSING
41191000,199000.0,APARTMENT,Brussels,Brussels,1080,50.8602936,4.3197632,,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
76626000,248000.0,APARTMENT,Luxembourg,Bastogne,6600,49.9908128,5.7217199,88.0,,,INSTALLED,0,0,1,8.0,0,0.0,0,AS_NEW
57686000,379000.0,APARTMENT,West Flanders,Brugge,8020,51.1535857,3.2353723,88.0,,,MISSING,0,0,1,,0,0.0,0,MISSING
16292000,248000.0,APARTMENT,Antwerp,Antwerp,2160,51.2012456,4.5247309,57.0,,,MISSING,0,0,1,6.0,0,0.0,0,MISSING
74459000,180000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1731,50.8851806,4.2780245,67.0,,,SEMI_EQUIPPED,0,0,1,5.0,0,0.0,0,GOOD
24229000,450000.0,APARTMENT,Antwerp,Mechelen,2820,51.0227887,4.5464162,104.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
60655000,173000.0,APARTMENT,Hainaut,Mons,7334,50.467766,3.7742011,66.0,,,HYPER_EQUIPPED,0,0,1,,0,0.0,0,JUST_RENOVATED
15526000,199000.0,FLAT_STUDIO,Brussels,Brussels,1000,50.856158,4.3540007,30.0,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,MISSING
54733000,269000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1785,50.9585767,4.2312103,91.0,,,MISSING,0,0,1,14.0,0,0.0,0,GOOD
57491000,160000.0,APARTMENT,West Flanders,Kortrijk,8500,50.8240585,3.2739051,88.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
27571000,210000.0,APARTMENT,Brussels,Brussels,1090,,,85.0,,2.0,SEMI_EQUIPPED,0,0,1,42.0,0,0.0,0,TO_BE_DONE_UP
59277000,525000.0,APARTMENT,West Flanders,Oostend,8400,51.2333203,2.9367078,105.0,,,HYPER_EQUIPPED,0,0,1,30.0,0,0.0,0,GOOD
11640000,279000.0,FLAT_STUDIO,Flemish Brabant,Leuven,3000,50.8717658,4.6997078,30.0,,2.0,MISSING,1,0,0,0.0,0,0.0,0,AS_NEW
26409000,120000.0,FLAT_STUDIO,West Flanders,Veurne,8670,51.1107732,2.6112914,30.0,,,MISSING,0,0,0,0.0,0,0.0,0,TO_RENOVATE
40874000,350750.0,APARTMENT,West Flanders,Brugge,8370,51.3178321,3.1416329,89.0,,2.0,INSTALLED,0,0,1,12.0,0,0.0,0,MISSING
72889000,297670.0,APARTMENT,East Flanders,Sint-Niklaas,9120,51.2063218,4.2605104,95.0,,,MISSING,0,0,1,12.0,0,0.0,0,AS_NEW
61002000,295000.0,APARTMENT,Liège,Liège,4020,,,168.0,,,USA_INSTALLED,0,0,1,,0,0.0,0,AS_NEW
12237000,285200.0,APARTMENT,Luxembourg,Marche-en-Famenne,6900,50.221149,5.3453365,102.0,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
29837000,290000.0,APARTMENT,West Flanders,Oostend,8400,51.2318755,2.9211131,70.0,,,MISSING,0,0,1,6.0,0,0.0,0,GOOD
8094000,254620.0,APARTMENT,East Flanders,Eeklo,9060,51.2016548,3.810426,70.0,,,MISSING,0,0,0,0.0,1,19.0,0,GOOD
71547000,169000.0,APARTMENT,West Flanders,Oostend,8434,,,,,,INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
61443000,245000.0,APARTMENT,Brussels,Brussels,1060,50.8256372,4.3406466,60.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,GOOD
47924000,95000.0,APARTMENT,Liège,Liège,4020,50.6367845,5.5842661,,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
57873000,142500.0,APARTMENT,Antwerp,Antwerp,2060,51.2203524,4.4231667,69.0,,2.0,SEMI_EQUIPPED,0,1,1,,0,0.0,0,TO_RENOVATE
49409000,249900.0,APARTMENT,West Flanders,Diksmuide,8600,51.0338439,2.8636996,169.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,TO_BE_DONE_UP
64735000,280250.0,DUPLEX,East Flanders,Aalst,9300,50.9251934,4.0357268,110.0,,,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,MISSING
77524000,240000.0,APARTMENT,West Flanders,Kortrijk,8540,50.8512191,3.3486542,75.0,,,MISSING,0,0,1,18.0,0,0.0,0,MISSING
53070000,315000.0,APARTMENT,West Flanders,Brugge,8370,,,113.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
67601000,1015000.0,APARTMENT,West Flanders,Brugge,8300,51.347178,3.2873551,110.0,,2.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,AS_NEW
51985000,409000.0,APARTMENT,Antwerp,Antwerp,2520,51.1877472,4.5648557,140.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,MISSING
41762000,2140900.0,PENTHOUSE,West Flanders,Kortrijk,8500,50.8313106,3.2665135,258.0,,,HYPER_EQUIPPED,0,0,1,56.0,1,,0,MISSING
58740000,261500.0,APARTMENT,East Flanders,Gent,9880,51.0871999,3.4484859,74.0,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
14050000,353500.0,APARTMENT,West Flanders,Brugge,8370,51.3178321,3.1416329,91.0,,2.0,INSTALLED,0,0,1,8.0,0,0.0,0,MISSING
18082000,130000.0,APARTMENT,Hainaut,Soignies,7100,,,,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
36400000,235000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1700,50.8421546,4.2590559,110.0,,2.0,SEMI_EQUIPPED,0,0,1,2.0,0,0.0,0,TO_BE_DONE_UP
74454000,354900.0,APARTMENT,Antwerp,Antwerp,2600,51.186354,4.4424231,150.0,,2.0,INSTALLED,0,0,1,20.0,0,0.0,0,GOOD
67491000,275000.0,APARTMENT,Brussels,Brussels,1000,,,85.0,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
18769000,1400000.0,APARTMENT,West Flanders,Brugge,8300,51.3537695,3.2979637,100.0,,3.0,MISSING,0,0,1,25.0,0,0.0,0,AS_NEW
